Invoice_ID,Sale_Date,Year,Month,Company,Car_Model,Engine_CC,Fuel_Type,Horsepower_HP,Top_Speed_KMH,Seats,City,Salesperson,Quantity,Unit_Price_INR,GST_Percent,GST_Amount_INR,Total_Amount_INR
INV10686,23-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Neha,2,6310070,28,3533639.2,16153779.2
INV10687,24-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Amit,1,6036446,28,1690204.88,7726650.88
INV10688,24-10-2024,2024,October,BMW,X5,2998,Petrol,335,243,5,Delhi,Sneha,1,9831245,28,2752748.6,12583993.6
INV10689,24-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Amit,1,1564572,28,438080.16,2002652.16
INV10690,24-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Mehul,2,4330354,28,2424998.24,11085706.24
INV10691,24-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Amit,1,1842657,28,515943.96,2358600.96
INV10692,24-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Priya,2,1732948,28,970450.88,4436346.88
INV10693,25-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Sneha,2,6317981,28,3538069.36,16174031.36
INV10694,25-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Riya,2,1720657,28,963567.92,4404881.92
INV10695,25-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Riya,1,6169585,28,1727483.8,7897068.8
INV10696,25-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Karan,2,1559775,28,873474,3993024
INV10697,25-10-2024,2024,October,BMW,X5,2998,Petrol,335,243,5,Bangalore,Neha,1,9587884,28,2684607.52,12272491.52
INV10698,25-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Riya,2,4134081,28,2315085.36,10583247.36
INV10699,25-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Neha,1,4410817,28,1235028.76,5645845.76
INV10700,26-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Priya,1,1852129,28,518596.12,2370725.12
INV10701,26-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Priya,1,4097229,28,1147224.12,5244453.12
INV10702,26-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Vikas,1,6189469,28,1733051.32,7922520.32
INV10703,26-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Amit,1,4102328,28,1148651.84,5250979.84
INV10704,27-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Priya,2,6173344,28,3457072.64,15803760.64
INV10705,27-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Neha,1,1572558,28,440316.24,2012874.24
INV10706,27-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Priya,2,6276005,28,3514562.8,16066572.8
INV10707,27-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Arjun,2,6045876,28,3385690.56,15477442.56
INV10708,27-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Karan,2,4192518,28,2347810.08,10732846.08
INV10709,28-10-2024,2024,October,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Rahul,1,9519474,28,2665452.72,12184926.72
INV10710,28-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Mehul,2,1809723,28,1013444.88,4632890.88
INV10711,28-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Neha,1,4370509,28,1223742.52,5594251.52
INV10712,28-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Priya,1,1753272,28,490916.16,2244188.16
INV10713,28-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Vikas,2,4074102,28,2281497.12,10429701.12
INV10714,28-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Neha,1,6319396,28,1769430.88,8088826.88
INV10715,29-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Karan,2,1846928,28,1034279.68,4728135.68
INV10716,29-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Ahmedabad,Amit,2,6027937,28,3375644.72,15431518.72
INV10717,29-10-2024,2024,October,BMW,X5,2998,Petrol,335,243,5,Delhi,Priya,2,9709960,28,5437577.6,24857497.6
INV10718,29-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Vikas,2,4176296,28,2338725.76,10691317.76
INV10719,29-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Arjun,1,1788618,28,500813.04,2289431.04
INV10720,29-10-2024,2024,October,BMW,X5,2998,Petrol,335,243,5,Surat,Mehul,1,9690697,28,2713395.16,12404092.16
INV10721,29-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Neha,1,4311334,28,1207173.52,5518507.52
INV10722,30-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Arjun,1,4103814,28,1149067.92,5252881.92
INV10723,30-10-2024,2024,October,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Riya,1,1547655,28,433343.4,1980998.4
INV10724,30-10-2024,2024,October,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Amit,2,9628705,28,5392074.8,24649484.8
INV10725,31-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Neha,2,4343680,28,2432460.8,11119820.8
INV10726,31-10-2024,2024,October,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Amit,1,4101085,28,1148303.8,5249388.8
INV10727,31-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Riya,2,6282220,28,3518043.2,16082483.2
INV10728,31-10-2024,2024,October,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Karan,1,5974000,28,1672720,7646720
INV10729,01-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Sneha,1,4183320,28,1171329.6,5354649.6
INV10730,01-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Sneha,2,1613030,28,903296.8,4129356.8
INV10731,01-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Amit,1,6346964,28,1777149.92,8124113.92
INV10732,01-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Karan,2,1739802,28,974289.12,4453893.12
INV10733,02-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Riya,2,1806771,28,1011791.76,4625333.76
INV10734,02-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Delhi,Priya,1,9832989,28,2753236.92,12586225.92
INV10735,02-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Arjun,2,4314298,28,2416006.88,11044602.88
INV10736,03-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Vikas,2,9658598,28,5408814.88,24726010.88
INV10737,03-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Mehul,1,4122446,28,1154284.88,5276730.88
INV10738,03-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Sneha,2,6323227,28,3541007.12,16187461.12
INV10739,03-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Rahul,2,9809982,28,5493589.92,25113553.92
INV10740,03-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Mumbai,Neha,2,9822429,28,5500560.24,25145418.24
INV10741,03-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Arjun,2,4403497,28,2465958.32,11272952.32
INV10742,03-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Rahul,1,1513249,28,423709.72,1936958.72
INV10743,04-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Vikas,1,1639973,28,459192.44,2099165.44
INV10744,04-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Sneha,1,5982523,28,1675106.44,7657629.44
INV10745,04-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Mehul,2,1737289,28,972881.84,4447459.84
INV10746,05-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Pune,Amit,2,9574568,28,5361758.08,24510894.08
INV10747,05-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Riya,2,4268400,28,2390304,10927104
INV10748,05-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Sneha,1,1889897,28,529171.16,2419068.16
INV10749,05-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Mehul,1,4382287,28,1227040.36,5609327.36
INV10750,05-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Surat,Rahul,1,9604233,28,2689185.24,12293418.24
INV10751,05-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Arjun,1,1591118,28,445513.04,2036631.04
INV10752,05-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Rahul,2,1646335,28,921947.6,4214617.6
INV10753,06-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Rahul,1,6123310,28,1714526.8,7837836.8
INV10754,06-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Mehul,1,1669151,28,467362.28,2136513.28
INV10755,06-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Priya,2,6250247,28,3500138.32,16000632.32
INV10756,06-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Riya,1,6046400,28,1692992,7739392
INV10757,07-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Sneha,2,4098205,28,2294994.8,10491404.8
INV10758,07-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Vikas,2,9623574,28,5389201.44,24636349.44
INV10759,07-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Priya,2,9744301,28,5456808.56,24945410.56
INV10760,07-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Amit,2,6076011,28,3402566.16,15554588.16
INV10761,08-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Riya,1,4252310,28,1190646.8,5442956.8
INV10762,08-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Riya,1,6220987,28,1741876.36,7962863.36
INV10763,08-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Sneha,2,4072990,28,2280874.4,10426854.4
INV10764,08-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Riya,1,6000308,28,1680086.24,7680394.24
INV10765,08-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Arjun,1,1610510,28,450942.8,2061452.8
INV10766,09-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Mumbai,Rahul,2,9788984,28,5481831.04,25059799.04
INV10767,09-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Amit,2,1875845,28,1050473.2,4802163.2
INV10768,09-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Vikas,1,1528452,28,427966.56,1956418.56
INV10769,10-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Arjun,1,1635606,28,457969.68,2093575.68
INV10770,10-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Amit,2,4277029,28,2395136.24,10949194.24
INV10771,10-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Mehul,1,4330407,28,1212513.96,5542920.96
INV10772,10-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Neha,1,1867464,28,522889.92,2390353.92
INV10773,10-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Mehul,2,1859597,28,1041374.32,4760568.32
INV10774,10-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Arjun,2,1729468,28,968502.08,4427438.08
INV10775,10-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Rahul,2,1581958,28,885896.48,4049812.48
INV10776,11-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Amit,1,6106267,28,1709754.76,7816021.76
INV10777,11-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Mehul,1,9471901,28,2652132.28,12124033.28
INV10778,11-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Neha,1,4209745,28,1178728.6,5388473.6
INV10779,11-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Delhi,Rahul,2,9788654,28,5481646.24,25058954.24
INV10780,11-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Pune,Sneha,1,9773425,28,2736559,12509984
INV10781,11-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Riya,1,1851785,28,518499.8,2370284.8
INV10782,12-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Vikas,2,1852156,28,1037207.36,4741519.36
INV10783,12-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Neha,1,1880417,28,526516.76,2406933.76
INV10784,12-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Priya,1,6301952,28,1764546.56,8066498.56
INV10785,12-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Karan,1,6051448,28,1694405.44,7745853.44
INV10786,12-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Mehul,2,4373140,28,2448958.4,11195238.4
INV10787,12-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Chennai,Rahul,2,9615849,28,5384875.44,24616573.44
INV10788,13-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Vikas,1,6066143,28,1698520.04,7764663.04
INV10789,13-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Karan,1,6306295,28,1765762.6,8072057.6
INV10790,13-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Karan,2,4238083,28,2373326.48,10849492.48
INV10791,14-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Vikas,1,1838454,28,514767.12,2353221.12
INV10792,14-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Mumbai,Priya,1,9588010,28,2684642.8,12272652.8
INV10793,14-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Mehul,1,1805078,28,505421.84,2310499.84
INV10794,14-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Pune,Riya,1,9739194,28,2726974.32,12466168.32
INV10795,14-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Sneha,1,4241794,28,1187702.32,5429496.32
INV10796,14-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Arjun,1,6193637,28,1734218.36,7927855.36
INV10797,14-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Mehul,1,6297434,28,1763281.52,8060715.52
INV10798,15-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Delhi,Mehul,2,9533478,28,5338747.68,24405703.68
INV10799,15-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Sneha,2,9638112,28,5397342.72,24673566.72
INV10800,15-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Neha,1,4082957,28,1143227.96,5226184.96
INV10801,15-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Bangalore,Riya,1,9800531,28,2744148.68,12544679.68
INV10802,16-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Amit,2,4288364,28,2401483.84,10978211.84
INV10803,16-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Vikas,1,6318960,28,1769308.8,8088268.8
INV10804,16-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Chennai,Neha,2,9792714,28,5483919.84,25069347.84
INV10805,16-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Riya,2,1697304,28,950490.24,4345098.24
INV10806,16-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Karan,2,4230896,28,2369301.76,10831093.76
INV10807,17-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Sneha,1,1730633,28,484577.24,2215210.24
INV10808,17-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Rahul,2,1610895,28,902101.2,4123891.2
INV10809,17-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Mumbai,Sneha,2,9765632,28,5468753.92,25000017.92
INV10810,17-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Karan,2,4427621,28,2479467.76,11334709.76
INV10811,17-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Arjun,2,4160469,28,2329862.64,10650800.64
INV10812,17-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Mehul,1,1522620,28,426333.6,1948953.6
INV10813,17-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Mehul,1,9780060,28,2738416.8,12518476.8
INV10814,18-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Riya,1,1635402,28,457912.56,2093314.56
INV10815,18-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Priya,1,4427250,28,1239630,5666880
INV10816,18-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Surat,Karan,2,9767994,28,5470076.64,25006064.64
INV10817,18-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Delhi,Mehul,1,9665360,28,2706300.8,12371660.8
INV10818,19-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Karan,1,6329682,28,1772310.96,8101992.96
INV10819,19-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Rahul,1,1698291,28,475521.48,2173812.48
INV10820,19-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Rahul,1,1606088,28,449704.64,2055792.64
INV10821,19-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Riya,1,1749492,28,489857.76,2239349.76
INV10822,20-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Mehul,1,1752833,28,490793.24,2243626.24
INV10823,20-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Neha,2,1773701,28,993272.56,4540674.56
INV10824,20-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Arjun,2,1620316,28,907376.96,4148008.96
INV10825,20-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Vikas,1,6173078,28,1728461.84,7901539.84
INV10826,20-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Mehul,1,4093944,28,1146304.32,5240248.32
INV10827,20-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Amit,2,4149101,28,2323496.56,10621698.56
INV10828,20-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Neha,1,1696623,28,475054.44,2171677.44
INV10829,21-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Mehul,1,6031148,28,1688721.44,7719869.44
INV10830,21-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Mehul,2,6231073,28,3489400.88,15951546.88
INV10831,21-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Sneha,2,6306833,28,3531826.48,16145492.48
INV10832,21-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Riya,2,4143700,28,2320472,10607872
INV10833,21-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Arjun,2,4210774,28,2358033.44,10779581.44
INV10834,21-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Bangalore,Karan,1,9842070,28,2755779.6,12597849.6
INV10835,22-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Neha,1,1766518,28,494625.04,2261143.04
INV10836,22-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Priya,1,1704002,28,477120.56,2181122.56
INV10837,22-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Chennai,Priya,2,9764701,28,5468232.56,24997634.56
INV10838,22-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Priya,2,1616271,28,905111.76,4137653.76
INV10839,23-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Mehul,2,1710053,28,957629.68,4377735.68
INV10840,23-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Karan,1,1835697,28,513995.16,2349692.16
INV10841,23-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Sneha,1,1844396,28,516430.88,2360826.88
INV10842,23-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Amit,1,1822536,28,510310.08,2332846.08
INV10843,23-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Ahmedabad,Rahul,1,6293418,28,1762157.04,8055575.04
INV10844,23-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Arjun,2,1709418,28,957274.08,4376110.08
INV10845,23-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Priya,1,4321446,28,1210004.88,5531450.88
INV10846,24-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Sneha,2,6132177,28,3434019.12,15698373.12
INV10847,24-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Vikas,2,9661789,28,5410601.84,24734179.84
INV10848,24-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Mumbai,Riya,2,9715414,28,5440631.84,24871459.84
INV10849,25-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Riya,2,6011346,28,3366353.76,15389045.76
INV10850,25-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Sneha,2,6147698,28,3442710.88,15738106.88
INV10851,25-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Mehul,2,6307351,28,3532116.56,16146818.56
INV10852,26-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Arjun,1,4185171,28,1171847.88,5357018.88
INV10853,26-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Chennai,Neha,1,9615533,28,2692349.24,12307882.24
INV10854,26-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Priya,2,1630158,28,912888.48,4173204.48
INV10855,27-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Karan,1,6240744,28,1747408.32,7988152.32
INV10856,27-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Rahul,2,6064591,28,3396170.96,15525352.96
INV10857,27-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Bangalore,Sneha,2,9836459,28,5508417.04,25181335.04
INV10858,27-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Bangalore,Sneha,2,9558411,28,5352710.16,24469532.16
INV10859,27-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Mumbai,Priya,2,9531786,28,5337800.16,24401372.16
INV10860,27-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Riya,2,1821822,28,1020220.32,4663864.32
INV10861,28-11-2024,2024,November,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Karan,2,4375408,28,2450228.48,11201044.48
INV10862,28-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Arjun,2,6045877,28,3385691.12,15477445.12
INV10863,28-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Chennai,Karan,1,9478389,28,2653948.92,12132337.92
INV10864,29-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Karan,2,1706421,28,955595.76,4368437.76
INV10865,29-11-2024,2024,November,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Amit,2,1665492,28,932675.52,4263659.52
INV10866,29-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Mumbai,Neha,2,9754615,28,5462584.4,24971814.4
INV10867,29-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Sneha,2,6048121,28,3386947.76,15483189.76
INV10868,29-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Neha,2,6271432,28,3512001.92,16054865.92
INV10869,29-11-2024,2024,November,BMW,X5,2998,Petrol,335,243,5,Bangalore,Arjun,2,9672268,28,5416470.08,24761006.08
INV10870,29-11-2024,2024,November,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Karan,2,6160025,28,3449614,15769664
